#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
100,Tue Jun 30 10:32:19 EDT 2026,21,2,BridgeScene,DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene+ TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty RightLineMovesWithAngle , ,14,0,true,AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarStringShapeProperty BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinProperty TaggedAvatar TaggedBridgeScene ,TaggedRotatingLine , ,AvatarArmsProperty-(0.0/2.0) AvatarHeadProperty-(0.0/2.0) AvatarInstantiatesAngle-(0.0/2.0) AvatarLegsProperty-(0.0/2.0) AvatarStringShapeProperty-(0.0/2.0) BridgeSceneArthurLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneArthurProperty-(0.0/2.0) BridgeSceneGalahadLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneGalahadProperty-(0.0/2.0) BridgeSceneGuardLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneGuardProperty-(0.0/2.0) BridgeSceneInstantiatesAvatar-(0.0/2.0) BridgeSceneLancelotLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneLancelotProperty-(0.0/2.0) BridgeSceneRobinLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneRobinProperty-(0.0/2.0) TaggedAvatar-(2.0/2.0) TaggedBridgeScene-(2.0/2.0) , ,
101,Tue Jun 30 10:32:19 EDT 2026,8,-13,RotatingLine,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree- DetachedRotatingLineMinusFortyFiveDegree- LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree- MovingRotatingLineMinusFortyFiveDegree- RightLineMovesWithAngle RotatingLine180Degree- RotatingLineFortyFiveDegree- RotatingLineNinetyDegree- , ,14,1,true,DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedRotatingLine , , ,DetachedRotatingLineFortyFiveDegree-(0.0/4.25) DetachedRotatingLineMinusFortyFiveDegree-(0.0/4.25) LineAngleEditableProperty-(0.0/0.0) LineAngleProperty-(0.0/0.0) LineMoveDefined-(0.0/2.0) LineRadiusEditableProperty-(0.0/0.0) LineRadiusProperty-(0.0/0.0) LineRotateDefined-(0.0/2.0) LineXEditableProperty-(0.0/0.0) LineXProperty-(0.0/0.0) LineYEditableProperty-(0.0/0.0) LineYProperty-(0.0/0.0) MovingRotatingLineFortyFiveDegree-(0.0/4.25) MovingRotatingLineMinusFortyFiveDegree-(0.0/4.25) RotatingLine180Degree-(0.0/4.25) RotatingLineFortyFiveDegree-(0.0/4.25) RotatingLineNinetyDegree-(0.0/4.25) RotatingLineZeroDegree-(4.3/4.25) TaggedRotatingLine-(2.0/2.0) , ,
102,Tue Jun 30 10:32:23 EDT 2026,8,0,A1Style,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,14,2,true,A1InterfaceAsType A1NamedConstants A1NoStarImports A1PublicMethodsOverride , , ,A1InterfaceAsType-(0.0/10.0) A1NamedConstants-(0.0/16.0) A1NoStarImports-(0.0/2.0) A1PublicMethodsOverride-(0.0/10.0) , ,
103,Tue Jun 30 10:32:24 EDT 2026,8,0,BridgeSceneScale,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,14,3,true,AvatarScaleDefined BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmScales BridgeSceneGalahadLeftArmScales BridgeSceneGuardLeftArmScales BridgeSceneLancelotLeftArmScales BridgeSceneRobinLeftArmScales , ,AvatarScaleDefined BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmScales BridgeSceneGalahadLeftArmScales BridgeSceneGuardLeftArmScales BridgeSceneLancelotLeftArmScales BridgeSceneRobinLeftArmScales ,AvatarScaleDefined-(0.0/2.0) BridgeSceneArthurHeadScales-(0.0/0.0) BridgeSceneArthurLeftArmScales-(0.0/4.0) BridgeSceneGalahadLeftArmScales-(0.0/4.0) BridgeSceneGuardLeftArmScales-(0.0/4.0) BridgeSceneLancelotLeftArmScales-(0.0/4.0) BridgeSceneRobinLeftArmScales-(0.0/4.0) , ,
104,Tue Jun 30 10:32:24 EDT 2026,8,0,A1Main,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,14,4,true,A1MainCallSleep A1MainInstantiatesBridgeScene , , ,A1MainCallSleep-(0.0/2.0) A1MainInstantiatesBridgeScene-(0.0/2.0) , ,
105,Tue Jun 30 10:32:25 EDT 2026,8,0,Angle,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,14,5,true,AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty LeftLineMovesWithAngle RightLineMovesWithAngle TaggedAngle , , ,AngleInstantiatesLine-(0.0/2.0) AngleLeftLineProperty-(0.0/2.0) AngleMoveDefined-(0.0/2.0) AngleRightLineProperty-(0.0/2.0) LeftLineMovesWithAngle-(0.0/6.0) RightLineMovesWithAngle-(0.0/6.0) TaggedAngle-(2.0/2.0) , ,
106,Tue Jun 30 10:32:28 EDT 2026,8,0,LeftLineMovesWithAngle,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,14,6,false, , , ,LeftLineMovesWithAngle-(0.0/6.0) , ,
107,Tue Jun 30 13:17:07 EDT 2026,8,0,BridgeScene,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,15,0,true,AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarStringShapeProperty BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinProperty TaggedAvatar TaggedBridgeScene ,TaggedRotatingLine , ,AvatarArmsProperty-(0.0/2.0) AvatarHeadProperty-(0.0/2.0) AvatarInstantiatesAngle-(0.0/2.0) AvatarLegsProperty-(0.0/2.0) AvatarStringShapeProperty-(0.0/2.0) BridgeSceneArthurLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneArthurProperty-(0.0/2.0) BridgeSceneGalahadLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneGalahadProperty-(0.0/2.0) BridgeSceneGuardLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneGuardProperty-(0.0/2.0) BridgeSceneInstantiatesAvatar-(0.0/2.0) BridgeSceneLancelotLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneLancelotProperty-(0.0/2.0) BridgeSceneRobinLeftArmMovesWithAvatar-(0.0/5.0) BridgeSceneRobinProperty-(0.0/2.0) TaggedAvatar-(2.0/2.0) TaggedBridgeScene-(2.0/2.0) , ,
108,Tue Jun 30 13:17:07 EDT 2026,8,0,RotatingLine,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,15,1,true,DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree RotatingLineZeroDegree TaggedRotatingLine , , ,DetachedRotatingLineFortyFiveDegree-(0.0/4.25) DetachedRotatingLineMinusFortyFiveDegree-(0.0/4.25) LineAngleEditableProperty-(0.0/0.0) LineAngleProperty-(0.0/0.0) LineMoveDefined-(0.0/2.0) LineRadiusEditableProperty-(0.0/0.0) LineRadiusProperty-(0.0/0.0) LineRotateDefined-(0.0/2.0) LineXEditableProperty-(0.0/0.0) LineXProperty-(0.0/0.0) LineYEditableProperty-(0.0/0.0) LineYProperty-(0.0/0.0) MovingRotatingLineFortyFiveDegree-(0.0/4.25) MovingRotatingLineMinusFortyFiveDegree-(0.0/4.25) RotatingLine180Degree-(0.0/4.25) RotatingLineFortyFiveDegree-(0.0/4.25) RotatingLineNinetyDegree-(0.0/4.25) RotatingLineZeroDegree-(4.3/4.25) TaggedRotatingLine-(2.0/2.0) , ,
109,Tue Jun 30 13:17:14 EDT 2026,8,0,MovingRotatingLineMinusFortyFiveDegree,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,15,2,false, , , ,MovingRotatingLineMinusFortyFiveDegree-(0.0/4.25) , ,
110,Tue Jun 30 13:17:16 EDT 2026,8,0,LineRadiusProperty,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,15,3,false, , , ,LineRadiusProperty-(0.0/0.0) , ,
111,Tue Jun 30 13:17:24 EDT 2026,8,0,BridgeSceneScale,RotatingLineZeroDegree TaggedAngle TaggedAvatar TaggedBridgeScene TaggedRotatingLine , ,A1InterfaceAsType A1MainCallSleep A1MainInstantiatesBridgeScene A1NamedConstants A1NoStarImports A1PublicMethodsOverride AngleInstantiatesLine AngleLeftLineProperty AngleMoveDefined AngleRightLineProperty AvatarArmsProperty AvatarHeadProperty AvatarInstantiatesAngle AvatarLegsProperty AvatarScaleDefined AvatarStringShapeProperty BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmMovesWithAvatar BridgeSceneArthurLeftArmScales BridgeSceneArthurProperty BridgeSceneGalahadLeftArmMovesWithAvatar BridgeSceneGalahadLeftArmScales BridgeSceneGalahadProperty BridgeSceneGuardLeftArmMovesWithAvatar BridgeSceneGuardLeftArmScales BridgeSceneGuardProperty BridgeSceneInstantiatesAvatar BridgeSceneLancelotLeftArmMovesWithAvatar BridgeSceneLancelotLeftArmScales BridgeSceneLancelotProperty BridgeSceneRobinLeftArmMovesWithAvatar BridgeSceneRobinLeftArmScales BridgeSceneRobinProperty DetachedRotatingLineFortyFiveDegree DetachedRotatingLineMinusFortyFiveDegree LeftLineMovesWithAngle LineAngleEditableProperty LineAngleProperty LineMoveDefined LineRadiusEditableProperty LineRadiusProperty LineRotateDefined LineXEditableProperty LineXProperty LineYEditableProperty LineYProperty MovingRotatingLineFortyFiveDegree MovingRotatingLineMinusFortyFiveDegree RightLineMovesWithAngle RotatingLine180Degree RotatingLineFortyFiveDegree RotatingLineNinetyDegree , ,15,4,true,AvatarScaleDefined BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmScales BridgeSceneGalahadLeftArmScales BridgeSceneGuardLeftArmScales BridgeSceneLancelotLeftArmScales BridgeSceneRobinLeftArmScales , ,AvatarScaleDefined BridgeSceneArthurHeadScales BridgeSceneArthurLeftArmScales BridgeSceneGalahadLeftArmScales BridgeSceneGuardLeftArmScales BridgeSceneLancelotLeftArmScales BridgeSceneRobinLeftArmScales ,AvatarScaleDefined-(0.0/2.0) BridgeSceneArthurHeadScales-(0.0/0.0) BridgeSceneArthurLeftArmScales-(0.0/4.0) BridgeSceneGalahadLeftArmScales-(0.0/4.0) BridgeSceneGuardLeftArmScales-(0.0/4.0) BridgeSceneLancelotLeftArmScales-(0.0/4.0) BridgeSceneRobinLeftArmScales-(0.0/4.0) , ,
